"id","setId","slot","name","parts","icon","worldPrefab","gridW","gridH","itemType","weight"
"8801","88","Head","Preset_88 Head","Chr_HelmetAttachment_13","set_088_Head.png","Assets/Game/Prefabs/Equipment/World/set_088_Head_World.prefab","3","3","Head","1.5"
"8802","88","Body","Preset_88 Body","Chr_Torso_Female_25;Chr_ArmUpperRight_Female_04;Chr_ArmUpperLeft_Female_04","set_088_Body.png","Assets/Game/Prefabs/Equipment/World/set_088_Body_World.prefab","4","6","Body","7"
"8804","88","Forearm","Preset_88 Forearm","Chr_ArmLowerRight_Female_11;Chr_ArmLowerLeft_Female_11;Chr_HandRight_Female_08;Chr_HandLeft_Female_08","set_088_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_088_Forearm_World.prefab","2","3","Forearm","2"
"8805","88","Hips","Preset_88 Hips","Chr_Hips_Female_22","set_088_Hips.png","Assets/Game/Prefabs/Equipment/World/set_088_Hips_World.prefab","4","5","Hips","3"
"8806","88","Leg","Preset_88 Leg","Chr_LegRight_Female_08;Chr_KneeAttachRight_11;Chr_LegLeft_Female_08;Chr_KneeAttachLeft_11","set_088_Leg.png","Assets/Game/Prefabs/Equipment/World/set_088_Leg_World.prefab","4","3","Leg","4"
"8807","88","Back","Preset_88 Back","Chr_BackAttachment_11","set_088_Back.png","Assets/Game/Prefabs/Equipment/World/set_088_Back_World.prefab","4","3","BackSlot","2"
"8902","89","Body","Preset_89 Body","Chr_Torso_Female_03;Chr_ArmUpperRight_Female_01;Chr_ArmUpperLeft_Female_01;Chr_ShoulderAttachRight_03;Chr_ShoulderAttachLeft_03","set_089_Body.png","Assets/Game/Prefabs/Equipment/World/set_089_Body_World.prefab","4","6","Body","7"
"8904","89","Forearm","Preset_89 Forearm","Chr_ArmLowerRight_Female_18;Chr_ArmLowerLeft_Female_16;Chr_HandRight_Female_14;Chr_HandLeft_Female_14","set_089_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_089_Forearm_World.prefab","2","3","Forearm","2"
"8905","89","Hips","Preset_89 Hips","Chr_Hips_Female_01","set_089_Hips.png","Assets/Game/Prefabs/Equipment/World/set_089_Hips_World.prefab","4","5","Hips","3"
"8906","89","Leg","Preset_89 Leg","Chr_LegRight_Female_06;Chr_LegLeft_Female_06","set_089_Leg.png","Assets/Game/Prefabs/Equipment/World/set_089_Leg_World.prefab","4","3","Leg","4"
"9002","90","Body","Preset_90 Body","Chr_Torso_Male_08;Chr_ArmUpperRight_Male_12;Chr_ArmUpperLeft_Male_11;Chr_ShoulderAttachRight_20;Chr_ShoulderAttachLeft_06","set_090_Body.png","Assets/Game/Prefabs/Equipment/World/set_090_Body_World.prefab","4","6","Body","7"
"9004","90","Forearm","Preset_90 Forearm","Chr_ArmLowerRight_Male_05;Chr_ArmLowerLeft_Male_07;Chr_HandRight_Male_06;Chr_HandLeft_Male_06","set_090_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_090_Forearm_World.prefab","2","3","Forearm","2"
"9005","90","Hips","Preset_90 Hips","Chr_HipsAttachment_08;Chr_Hips_Male_25","set_090_Hips.png","Assets/Game/Prefabs/Equipment/World/set_090_Hips_World.prefab","4","5","Hips","3"
"9006","90","Leg","Preset_90 Leg","Chr_LegRight_Male_15;Chr_KneeAttachRight_11;Chr_LegLeft_Male_15;Chr_KneeAttachLeft_05","set_090_Leg.png","Assets/Game/Prefabs/Equipment/World/set_090_Leg_World.prefab","4","3","Leg","4"
"9007","90","Back","Preset_90 Back","Chr_BackAttachment_10","set_090_Back.png","Assets/Game/Prefabs/Equipment/World/set_090_Back_World.prefab","4","3","BackSlot","2"
"9101","91","Head","Preset_91 Head","Chr_HelmetAttachment_01","set_091_Head.png","Assets/Game/Prefabs/Equipment/World/set_091_Head_World.prefab","3","3","Head","1.5"
"9102","91","Body","Preset_91 Body","Chr_Torso_Female_01;Chr_ArmUpperRight_Female_01;Chr_ArmUpperLeft_Female_01;Chr_ShoulderAttachRight_03;Chr_ShoulderAttachLeft_03","set_091_Body.png","Assets/Game/Prefabs/Equipment/World/set_091_Body_World.prefab","4","6","Body","7"
"9104","91","Forearm","Preset_91 Forearm","Chr_ArmLowerRight_Female_11;Chr_ArmLowerLeft_Female_11;Chr_HandRight_Female_15;Chr_HandLeft_Female_01","set_091_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_091_Forearm_World.prefab","2","3","Forearm","2"
"9105","91","Hips","Preset_91 Hips","Chr_HipsAttachment_10;Chr_Hips_Female_10","set_091_Hips.png","Assets/Game/Prefabs/Equipment/World/set_091_Hips_World.prefab","4","5","Hips","3"
"9106","91","Leg","Preset_91 Leg","Chr_LegRight_Female_13;Chr_KneeAttachRight_10;Chr_LegLeft_Female_13;Chr_KneeAttachLeft_10","set_091_Leg.png","Assets/Game/Prefabs/Equipment/World/set_091_Leg_World.prefab","4","3","Leg","4"
"9107","91","Back","Preset_91 Back","Chr_BackAttachment_10","set_091_Back.png","Assets/Game/Prefabs/Equipment/World/set_091_Back_World.prefab","4","3","BackSlot","2"
"9202","92","Body","Preset_92 Body","Chr_Torso_Female_18;Chr_ArmUpperRight_Female_00;Chr_ArmUpperLeft_Female_00;Chr_ShoulderAttachRight_12;Chr_ShoulderAttachLeft_12","set_092_Body.png","Assets/Game/Prefabs/Equipment/World/set_092_Body_World.prefab","4","6","Body","7"
"9204","92","Forearm","Preset_92 Forearm","Chr_ArmLowerRight_Female_16;Chr_ArmLowerLeft_Female_16;Chr_HandRight_Female_08;Chr_HandLeft_Female_17","set_092_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_092_Forearm_World.prefab","2","3","Forearm","2"
"9205","92","Hips","Preset_92 Hips","Chr_Hips_Female_20","set_092_Hips.png","Assets/Game/Prefabs/Equipment/World/set_092_Hips_World.prefab","4","5","Hips","3"
"9206","92","Leg","Preset_92 Leg","Chr_LegRight_Female_16;Chr_KneeAttachRight_02;Chr_LegLeft_Female_16;Chr_KneeAttachLeft_06","set_092_Leg.png","Assets/Game/Prefabs/Equipment/World/set_092_Leg_World.prefab","4","3","Leg","4"
"9207","92","Back","Preset_92 Back","Chr_BackAttachment_11","set_092_Back.png","Assets/Game/Prefabs/Equipment/World/set_092_Back_World.prefab","4","3","BackSlot","2"
"9301","93","Head","Preset_93 Head","Chr_HeadCoverings_Base_Hair_03","set_093_Head.png","Assets/Game/Prefabs/Equipment/World/set_093_Head_World.prefab","3","3","Head","1.5"
"9302","93","Body","Preset_93 Body","Chr_Torso_Male_15;Chr_ArmUpperRight_Male_07;Chr_ArmUpperLeft_Male_16","set_093_Body.png","Assets/Game/Prefabs/Equipment/World/set_093_Body_World.prefab","4","6","Body","7"
"9304","93","Forearm","Preset_93 Forearm","Chr_ArmLowerRight_Male_01;Chr_ArmLowerLeft_Male_01;Chr_HandRight_Male_06;Chr_HandLeft_Male_06","set_093_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_093_Forearm_World.prefab","2","3","Forearm","2"
"9305","93","Hips","Preset_93 Hips","Chr_HipsAttachment_09;Chr_Hips_Male_05","set_093_Hips.png","Assets/Game/Prefabs/Equipment/World/set_093_Hips_World.prefab","4","5","Hips","3"
"9306","93","Leg","Preset_93 Leg","Chr_LegRight_Male_08;Chr_KneeAttachRight_03;Chr_LegLeft_Male_08;Chr_KneeAttachLeft_03","set_093_Leg.png","Assets/Game/Prefabs/Equipment/World/set_093_Leg_World.prefab","4","3","Leg","4"
"9307","93","Back","Preset_93 Back","Chr_BackAttachment_02","set_093_Back.png","Assets/Game/Prefabs/Equipment/World/set_093_Back_World.prefab","4","3","BackSlot","2"
"9401","94","Head","Preset_94 Head","Chr_HeadCoverings_No_Hair_06","set_094_Head.png","Assets/Game/Prefabs/Equipment/World/set_094_Head_World.prefab","3","3","Head","1.5"
"9402","94","Body","Preset_94 Body","Chr_Torso_Male_26;Chr_ArmUpperRight_Male_17;Chr_ArmUpperLeft_Male_17","set_094_Body.png","Assets/Game/Prefabs/Equipment/World/set_094_Body_World.prefab","4","6","Body","7"
"9404","94","Forearm","Preset_94 Forearm","Chr_ArmLowerRight_Male_12;Chr_ArmLowerLeft_Male_07;Chr_HandRight_Male_09;Chr_HandLeft_Male_09","set_094_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_094_Forearm_World.prefab","2","3","Forearm","2"
"9405","94","Hips","Preset_94 Hips","Chr_Hips_Male_09","set_094_Hips.png","Assets/Game/Prefabs/Equipment/World/set_094_Hips_World.prefab","4","5","Hips","3"
"9406","94","Leg","Preset_94 Leg","Chr_LegRight_Male_19;Chr_LegLeft_Male_19;Chr_KneeAttachLeft_10","set_094_Leg.png","Assets/Game/Prefabs/Equipment/World/set_094_Leg_World.prefab","4","3","Leg","4"
"9407","94","Back","Preset_94 Back","Chr_BackAttachment_01","set_094_Back.png","Assets/Game/Prefabs/Equipment/World/set_094_Back_World.prefab","4","3","BackSlot","2"
"9502","95","Body","Preset_95 Body","Chr_Torso_Female_22;Chr_ArmUpperRight_Female_12;Chr_ArmUpperLeft_Female_12","set_095_Body.png","Assets/Game/Prefabs/Equipment/World/set_095_Body_World.prefab","4","6","Body","7"
"9504","95","Forearm","Preset_95 Forearm","Chr_ArmLowerRight_Female_09;Chr_ArmLowerLeft_Female_09;Chr_HandRight_Female_17;Chr_HandLeft_Female_17","set_095_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_095_Forearm_World.prefab","2","3","Forearm","2"
"9505","95","Hips","Preset_95 Hips","Chr_HipsAttachment_03;Chr_Hips_Female_18","set_095_Hips.png","Assets/Game/Prefabs/Equipment/World/set_095_Hips_World.prefab","4","5","Hips","3"
"9506","95","Leg","Preset_95 Leg","Chr_LegRight_Female_11;Chr_KneeAttachRight_02;Chr_LegLeft_Female_11;Chr_KneeAttachLeft_07","set_095_Leg.png","Assets/Game/Prefabs/Equipment/World/set_095_Leg_World.prefab","4","3","Leg","4"
"9507","95","Back","Preset_95 Back","Chr_BackAttachment_12","set_095_Back.png","Assets/Game/Prefabs/Equipment/World/set_095_Back_World.prefab","4","3","BackSlot","2"
"9602","96","Body","Preset_96 Body","Chr_Torso_Female_20;Chr_ArmUpperRight_Female_09;Chr_ArmUpperLeft_Female_13","set_096_Body.png","Assets/Game/Prefabs/Equipment/World/set_096_Body_World.prefab","4","6","Body","7"
"9604","96","Forearm","Preset_96 Forearm","Chr_ArmLowerRight_Female_14;Chr_ArmLowerLeft_Female_16;Chr_HandRight_Female_04;Chr_HandLeft_Female_04","set_096_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_096_Forearm_World.prefab","2","3","Forearm","2"
"9605","96","Hips","Preset_96 Hips","Chr_HipsAttachment_04;Chr_Hips_Female_12","set_096_Hips.png","Assets/Game/Prefabs/Equipment/World/set_096_Hips_World.prefab","4","5","Hips","3"
"9606","96","Leg","Preset_96 Leg","Chr_LegRight_Female_18;Chr_LegLeft_Female_02;Chr_KneeAttachLeft_06","set_096_Leg.png","Assets/Game/Prefabs/Equipment/World/set_096_Leg_World.prefab","4","3","Leg","4"
"9607","96","Back","Preset_96 Back","Chr_BackAttachment_04","set_096_Back.png","Assets/Game/Prefabs/Equipment/World/set_096_Back_World.prefab","4","3","BackSlot","2"
"9702","97","Body","Preset_97 Body","Chr_Torso_Male_06;Chr_ArmUpperRight_Male_13;Chr_ArmUpperLeft_Male_13;Chr_ShoulderAttachRight_05;Chr_ShoulderAttachLeft_05","set_097_Body.png","Assets/Game/Prefabs/Equipment/World/set_097_Body_World.prefab","4","6","Body","7"
"9704","97","Forearm","Preset_97 Forearm","Chr_ArmLowerRight_Male_11;Chr_ArmLowerLeft_Male_11;Chr_HandRight_Male_04;Chr_HandLeft_Male_04","set_097_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_097_Forearm_World.prefab","2","3","Forearm","2"
"9705","97","Hips","Preset_97 Hips","Chr_Hips_Male_08","set_097_Hips.png","Assets/Game/Prefabs/Equipment/World/set_097_Hips_World.prefab","4","5","Hips","3"
"9706","97","Leg","Preset_97 Leg","Chr_LegRight_Male_01;Chr_KneeAttachRight_01;Chr_LegLeft_Male_01","set_097_Leg.png","Assets/Game/Prefabs/Equipment/World/set_097_Leg_World.prefab","4","3","Leg","4"
"9707","97","Back","Preset_97 Back","Chr_BackAttachment_07","set_097_Back.png","Assets/Game/Prefabs/Equipment/World/set_097_Back_World.prefab","4","3","BackSlot","2"
"9801","98","Head","Preset_98 Head","Chr_HeadCoverings_No_Hair_07","set_098_Head.png","Assets/Game/Prefabs/Equipment/World/set_098_Head_World.prefab","3","3","Head","1.5"
"9802","98","Body","Preset_98 Body","Chr_Torso_Female_27;Chr_ArmUpperRight_Female_18;Chr_ArmUpperLeft_Female_07","set_098_Body.png","Assets/Game/Prefabs/Equipment/World/set_098_Body_World.prefab","4","6","Body","7"
"9804","98","Forearm","Preset_98 Forearm","Chr_ArmLowerRight_Female_17;Chr_ArmLowerLeft_Female_17;Chr_HandRight_Female_13;Chr_HandLeft_Female_13","set_098_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_098_Forearm_World.prefab","2","3","Forearm","2"
"9805","98","Hips","Preset_98 Hips","Chr_HipsAttachment_06;Chr_Hips_Female_09","set_098_Hips.png","Assets/Game/Prefabs/Equipment/World/set_098_Hips_World.prefab","4","5","Hips","3"
"9806","98","Leg","Preset_98 Leg","Chr_LegRight_Female_11;Chr_KneeAttachRight_09;Chr_LegLeft_Female_11;Chr_KneeAttachLeft_10","set_098_Leg.png","Assets/Game/Prefabs/Equipment/World/set_098_Leg_World.prefab","4","3","Leg","4"
"9807","98","Back","Preset_98 Back","Chr_BackAttachment_07","set_098_Back.png","Assets/Game/Prefabs/Equipment/World/set_098_Back_World.prefab","4","3","BackSlot","2"
"9901","99","Head","Preset_99 Head","Chr_HeadCoverings_No_Hair_01","set_099_Head.png","Assets/Game/Prefabs/Equipment/World/set_099_Head_World.prefab","3","3","Head","1.5"
"9902","99","Body","Preset_99 Body","Chr_Torso_Female_17;Chr_ArmUpperRight_Female_06;Chr_ArmUpperLeft_Female_06;Chr_ShoulderAttachRight_19;Chr_ShoulderAttachLeft_07","set_099_Body.png","Assets/Game/Prefabs/Equipment/World/set_099_Body_World.prefab","4","6","Body","7"
"9904","99","Forearm","Preset_99 Forearm","Chr_ArmLowerRight_Female_05;Chr_ArmLowerLeft_Female_05;Chr_HandRight_Female_15;Chr_HandLeft_Female_14","set_099_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_099_Forearm_World.prefab","2","3","Forearm","2"
"9905","99","Hips","Preset_99 Hips","Chr_Hips_Female_12","set_099_Hips.png","Assets/Game/Prefabs/Equipment/World/set_099_Hips_World.prefab","4","5","Hips","3"
"9906","99","Leg","Preset_99 Leg","Chr_LegRight_Female_13;Chr_LegLeft_Female_13;Chr_KneeAttachLeft_04","set_099_Leg.png","Assets/Game/Prefabs/Equipment/World/set_099_Leg_World.prefab","4","3","Leg","4"
"9907","99","Back","Preset_99 Back","Chr_BackAttachment_02","set_099_Back.png","Assets/Game/Prefabs/Equipment/World/set_099_Back_World.prefab","4","3","BackSlot","2"
"10002","100","Body","Preset_100 Body","Chr_Torso_Female_14;Chr_ArmUpperRight_Female_11;Chr_ArmUpperLeft_Female_02;Chr_ShoulderAttachRight_08;Chr_ShoulderAttachLeft_08","set_100_Body.png","Assets/Game/Prefabs/Equipment/World/set_100_Body_World.prefab","4","6","Body","7"
"10004","100","Forearm","Preset_100 Forearm","Chr_ArmLowerRight_Female_12;Chr_ArmLowerLeft_Female_12;Chr_HandRight_Female_00;Chr_HandLeft_Female_00","set_100_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_100_Forearm_World.prefab","2","3","Forearm","2"
"10005","100","Hips","Preset_100 Hips","Chr_HipsAttachment_01;Chr_Hips_Female_23","set_100_Hips.png","Assets/Game/Prefabs/Equipment/World/set_100_Hips_World.prefab","4","5","Hips","3"
"10006","100","Leg","Preset_100 Leg","Chr_LegRight_Female_04;Chr_KneeAttachRight_04;Chr_LegLeft_Female_04;Chr_KneeAttachLeft_04","set_100_Leg.png","Assets/Game/Prefabs/Equipment/World/set_100_Leg_World.prefab","4","3","Leg","4"
"10007","100","Back","Preset_100 Back","Chr_BackAttachment_06","set_100_Back.png","Assets/Game/Prefabs/Equipment/World/set_100_Back_World.prefab","4","3","BackSlot","2"
"10101","101","Head","Preset_101 Head","Chr_HeadCoverings_No_Hair_04","set_101_Head.png","Assets/Game/Prefabs/Equipment/World/set_101_Head_World.prefab","3","3","Head","1.5"
"10102","101","Body","Preset_101 Body","Chr_Torso_Female_18;Chr_ArmUpperRight_Female_01;Chr_ArmUpperLeft_Female_01","set_101_Body.png","Assets/Game/Prefabs/Equipment/World/set_101_Body_World.prefab","4","6","Body","7"
"10104","101","Forearm","Preset_101 Forearm","Chr_ArmLowerRight_Female_17;Chr_ArmLowerLeft_Female_17;Chr_HandRight_Female_01;Chr_HandLeft_Female_01","set_101_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_101_Forearm_World.prefab","2","3","Forearm","2"
"10105","101","Hips","Preset_101 Hips","Chr_HipsAttachment_06;Chr_Hips_Female_12","set_101_Hips.png","Assets/Game/Prefabs/Equipment/World/set_101_Hips_World.prefab","4","5","Hips","3"
"10106","101","Leg","Preset_101 Leg","Chr_LegRight_Female_13;Chr_LegLeft_Female_13;Chr_KneeAttachLeft_09","set_101_Leg.png","Assets/Game/Prefabs/Equipment/World/set_101_Leg_World.prefab","4","3","Leg","4"
"10202","102","Body","Preset_102 Body","Chr_Torso_Male_08;Chr_ArmUpperRight_Male_08;Chr_ArmUpperLeft_Male_08;Chr_ShoulderAttachRight_04;Chr_ShoulderAttachLeft_03","set_102_Body.png","Assets/Game/Prefabs/Equipment/World/set_102_Body_World.prefab","4","6","Body","7"
"10204","102","Forearm","Preset_102 Forearm","Chr_ArmLowerRight_Male_10;Chr_ArmLowerLeft_Male_17;Chr_HandRight_Male_08;Chr_HandLeft_Male_08","set_102_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_102_Forearm_World.prefab","2","3","Forearm","2"
"10205","102","Hips","Preset_102 Hips","Chr_HipsAttachment_06;Chr_Hips_Male_15","set_102_Hips.png","Assets/Game/Prefabs/Equipment/World/set_102_Hips_World.prefab","4","5","Hips","3"
"10206","102","Leg","Preset_102 Leg","Chr_LegRight_Male_10;Chr_KneeAttachRight_02;Chr_LegLeft_Male_10;Chr_KneeAttachLeft_02","set_102_Leg.png","Assets/Game/Prefabs/Equipment/World/set_102_Leg_World.prefab","4","3","Leg","4"
"10207","102","Back","Preset_102 Back","Chr_BackAttachment_02","set_102_Back.png","Assets/Game/Prefabs/Equipment/World/set_102_Back_World.prefab","4","3","BackSlot","2"
"10301","103","Head","Preset_103 Head","Chr_HelmetAttachment_10","set_103_Head.png","Assets/Game/Prefabs/Equipment/World/set_103_Head_World.prefab","3","3","Head","1.5"
"10302","103","Body","Preset_103 Body","Chr_Torso_Female_10;Chr_ArmUpperRight_Female_11;Chr_ArmUpperLeft_Female_11;Chr_ShoulderAttachRight_15","set_103_Body.png","Assets/Game/Prefabs/Equipment/World/set_103_Body_World.prefab","4","6","Body","7"
"10304","103","Forearm","Preset_103 Forearm","Chr_ArmLowerRight_Female_17;Chr_ArmLowerLeft_Female_17;Chr_HandRight_Female_14;Chr_HandLeft_Female_04","set_103_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_103_Forearm_World.prefab","2","3","Forearm","2"
"10305","103","Hips","Preset_103 Hips","Chr_HipsAttachment_03;Chr_Hips_Female_10","set_103_Hips.png","Assets/Game/Prefabs/Equipment/World/set_103_Hips_World.prefab","4","5","Hips","3"
"10306","103","Leg","Preset_103 Leg","Chr_LegRight_Female_07;Chr_LegLeft_Female_07;Chr_KneeAttachLeft_10","set_103_Leg.png","Assets/Game/Prefabs/Equipment/World/set_103_Leg_World.prefab","4","3","Leg","4"
"10401","104","Head","Preset_104 Head","Chr_HelmetAttachment_01","set_104_Head.png","Assets/Game/Prefabs/Equipment/World/set_104_Head_World.prefab","3","3","Head","1.5"
"10402","104","Body","Preset_104 Body","Chr_Torso_Female_14;Chr_ArmUpperRight_Female_08;Chr_ArmUpperLeft_Female_08;Chr_ShoulderAttachRight_16","set_104_Body.png","Assets/Game/Prefabs/Equipment/World/set_104_Body_World.prefab","4","6","Body","7"
"10404","104","Forearm","Preset_104 Forearm","Chr_ArmLowerRight_Female_09;Chr_ArmLowerLeft_Female_09;Chr_HandRight_Female_15;Chr_HandLeft_Female_15","set_104_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_104_Forearm_World.prefab","2","3","Forearm","2"
"10405","104","Hips","Preset_104 Hips","Chr_Hips_Female_17","set_104_Hips.png","Assets/Game/Prefabs/Equipment/World/set_104_Hips_World.prefab","4","5","Hips","3"
"10406","104","Leg","Preset_104 Leg","Chr_LegRight_Female_02;Chr_LegLeft_Female_09","set_104_Leg.png","Assets/Game/Prefabs/Equipment/World/set_104_Leg_World.prefab","4","3","Leg","4"
"10407","104","Back","Preset_104 Back","Chr_BackAttachment_04","set_104_Back.png","Assets/Game/Prefabs/Equipment/World/set_104_Back_World.prefab","4","3","BackSlot","2"
"10501","105","Head","Preset_105 Head","Chr_HelmetAttachment_07","set_105_Head.png","Assets/Game/Prefabs/Equipment/World/set_105_Head_World.prefab","3","3","Head","1.5"
"10502","105","Body","Preset_105 Body","Chr_Torso_Male_07;Chr_ArmUpperRight_Male_06;Chr_ArmUpperLeft_Male_06","set_105_Body.png","Assets/Game/Prefabs/Equipment/World/set_105_Body_World.prefab","4","6","Body","7"
"10504","105","Forearm","Preset_105 Forearm","Chr_ArmLowerRight_Male_06;Chr_ArmLowerLeft_Male_06;Chr_HandRight_Male_08;Chr_HandLeft_Male_08","set_105_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_105_Forearm_World.prefab","2","3","Forearm","2"
"10505","105","Hips","Preset_105 Hips","Chr_HipsAttachment_07;Chr_Hips_Male_21","set_105_Hips.png","Assets/Game/Prefabs/Equipment/World/set_105_Hips_World.prefab","4","5","Hips","3"
"10506","105","Leg","Preset_105 Leg","Chr_LegRight_Male_09;Chr_LegLeft_Male_09","set_105_Leg.png","Assets/Game/Prefabs/Equipment/World/set_105_Leg_World.prefab","4","3","Leg","4"
"10507","105","Back","Preset_105 Back","Chr_BackAttachment_15","set_105_Back.png","Assets/Game/Prefabs/Equipment/World/set_105_Back_World.prefab","4","3","BackSlot","2"
"10601","106","Head","Preset_106 Head","Chr_HelmetAttachment_07","set_106_Head.png","Assets/Game/Prefabs/Equipment/World/set_106_Head_World.prefab","3","3","Head","1.5"
"10602","106","Body","Preset_106 Body","Chr_Torso_Female_11;Chr_ArmUpperRight_Female_05;Chr_ArmUpperLeft_Female_05;Chr_ShoulderAttachRight_14;Chr_ShoulderAttachLeft_14","set_106_Body.png","Assets/Game/Prefabs/Equipment/World/set_106_Body_World.prefab","4","6","Body","7"
"10604","106","Forearm","Preset_106 Forearm","Chr_ArmLowerRight_Female_08;Chr_ArmLowerLeft_Female_08;Chr_HandRight_Female_05;Chr_HandLeft_Female_05","set_106_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_106_Forearm_World.prefab","2","3","Forearm","2"
"10605","106","Hips","Preset_106 Hips","Chr_HipsAttachment_03;Chr_Hips_Female_18","set_106_Hips.png","Assets/Game/Prefabs/Equipment/World/set_106_Hips_World.prefab","4","5","Hips","3"
"10606","106","Leg","Preset_106 Leg","Chr_LegRight_Female_05;Chr_LegLeft_Female_05;Chr_KneeAttachLeft_10","set_106_Leg.png","Assets/Game/Prefabs/Equipment/World/set_106_Leg_World.prefab","4","3","Leg","4"
"10607","106","Back","Preset_106 Back","Chr_BackAttachment_01","set_106_Back.png","Assets/Game/Prefabs/Equipment/World/set_106_Back_World.prefab","4","3","BackSlot","2"
"10702","107","Body","Preset_107 Body","Chr_Torso_Female_06;Chr_ArmUpperRight_Female_09;Chr_ArmUpperLeft_Female_08;Chr_ShoulderAttachRight_06;Chr_ShoulderAttachLeft_06","set_107_Body.png","Assets/Game/Prefabs/Equipment/World/set_107_Body_World.prefab","4","6","Body","7"
"10704","107","Forearm","Preset_107 Forearm","Chr_ArmLowerRight_Female_17;Chr_ArmLowerLeft_Female_17;Chr_HandRight_Female_12;Chr_HandLeft_Female_17","set_107_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_107_Forearm_World.prefab","2","3","Forearm","2"
"10705","107","Hips","Preset_107 Hips","Chr_HipsAttachment_11;Chr_Hips_Female_02","set_107_Hips.png","Assets/Game/Prefabs/Equipment/World/set_107_Hips_World.prefab","4","5","Hips","3"
"10706","107","Leg","Preset_107 Leg","Chr_LegRight_Female_03;Chr_LegLeft_Female_03","set_107_Leg.png","Assets/Game/Prefabs/Equipment/World/set_107_Leg_World.prefab","4","3","Leg","4"
"10707","107","Back","Preset_107 Back","Chr_BackAttachment_05","set_107_Back.png","Assets/Game/Prefabs/Equipment/World/set_107_Back_World.prefab","4","3","BackSlot","2"
"10801","108","Head","Preset_108 Head","Chr_HelmetAttachment_11","set_108_Head.png","Assets/Game/Prefabs/Equipment/World/set_108_Head_World.prefab","3","3","Head","1.5"
"10802","108","Body","Preset_108 Body","Chr_Torso_Female_04;Chr_ArmUpperRight_Female_00;Chr_ArmUpperLeft_Female_00;Chr_ShoulderAttachRight_08;Chr_ShoulderAttachLeft_09","set_108_Body.png","Assets/Game/Prefabs/Equipment/World/set_108_Body_World.prefab","4","6","Body","7"
"10804","108","Forearm","Preset_108 Forearm","Chr_ArmLowerRight_Female_05;Chr_ArmLowerLeft_Female_05;Chr_HandRight_Female_09;Chr_HandLeft_Female_06","set_108_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_108_Forearm_World.prefab","2","3","Forearm","2"
"10805","108","Hips","Preset_108 Hips","Chr_HipsAttachment_02;Chr_Hips_Female_17","set_108_Hips.png","Assets/Game/Prefabs/Equipment/World/set_108_Hips_World.prefab","4","5","Hips","3"
"10806","108","Leg","Preset_108 Leg","Chr_LegRight_Female_14;Chr_KneeAttachRight_11;Chr_LegLeft_Female_14","set_108_Leg.png","Assets/Game/Prefabs/Equipment/World/set_108_Leg_World.prefab","4","3","Leg","4"
"10807","108","Back","Preset_108 Back","Chr_BackAttachment_08","set_108_Back.png","Assets/Game/Prefabs/Equipment/World/set_108_Back_World.prefab","4","3","BackSlot","2"
"10901","109","Head","Preset_109 Head","Chr_HeadCoverings_Base_Hair_03","set_109_Head.png","Assets/Game/Prefabs/Equipment/World/set_109_Head_World.prefab","3","3","Head","1.5"
"10902","109","Body","Preset_109 Body","Chr_Torso_Female_17;Chr_ArmUpperRight_Female_08;Chr_ArmUpperLeft_Female_08;Chr_ShoulderAttachRight_21","set_109_Body.png","Assets/Game/Prefabs/Equipment/World/set_109_Body_World.prefab","4","6","Body","7"
"10904","109","Forearm","Preset_109 Forearm","Chr_ArmLowerRight_Female_16;Chr_ArmLowerLeft_Female_16;Chr_HandRight_Female_06;Chr_HandLeft_Female_06","set_109_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_109_Forearm_World.prefab","2","3","Forearm","2"
"10905","109","Hips","Preset_109 Hips","Chr_Hips_Female_24","set_109_Hips.png","Assets/Game/Prefabs/Equipment/World/set_109_Hips_World.prefab","4","5","Hips","3"
"10906","109","Leg","Preset_109 Leg","Chr_LegRight_Female_01;Chr_LegLeft_Female_01;Chr_KneeAttachLeft_08","set_109_Leg.png","Assets/Game/Prefabs/Equipment/World/set_109_Leg_World.prefab","4","3","Leg","4"
"10907","109","Back","Preset_109 Back","Chr_BackAttachment_13","set_109_Back.png","Assets/Game/Prefabs/Equipment/World/set_109_Back_World.prefab","4","3","BackSlot","2"
